48.79600143432620,47.22200012207030,48.599998474121100,29399000.0,48.17399978637700
49.189998626709000,47.82600021362310,48.29999923706060,30813000.0,48.9379997253418
48.93000030517580,47.88600158691410,48.65800094604490,28157000.0,48.625999450683600
46.895999908447300,44.85599899291990,46.37200164794920,75422500.0,46.60599899291990
46.95600128173830,45.61399841308590,46.321998596191400,39975000.0,46.2859992980957
47.71200180053710,45.709999084472700,45.959999084472700,40321000.0,47.54399871826170
48.78799819946290,46.900001525878900,47.17399978637700,43391000.0,48.0099983215332
49.459999084472700,48.130001068115200,48.263999938964800,34472000.0,48.90599822998050
49.85599899291990,48.316001892089800,49.055999755859400,31416500.0,48.948001861572300
50.215999603271500,49.36199951171880,49.43000030517580,42377000.0,49.577999114990200
51.709999084472700,49.42599868774410,49.58000183105470,51025000.0,51.391998291015600
52.0,50.82400131225590,51.540000915527300,32164000.0,51.577999114990200
52.41999816894530,51.38399887084960,51.47800064086910,33420500.0,51.95000076293950
52.95600128173830,52.034000396728500,52.5,23846500.0,52.39400100708010
52.560001373291000,51.02000045776370,52.13999938964840,28749000.0,51.38999938964840
51.900001525878900,50.0359992980957,51.66600036621090,25101500.0,50.70000076293950
51.66600036621090,50.16999816894530,50.86399841308590,23004000.0,51.11600112915040
51.22800064086910,50.27000045776370,50.900001525878900,26305500.0,50.93600082397460
60.986000061035200,57.84000015258790,59.67399978637700,148604500.0,59.93600082397460
66.0,59.22200012207030,59.54399871826170,150030500.0,65.6259994506836
68.16799926757810,64.5199966430664,65.50800323486330,94351500.0,65.54199981689450
64.86000061035160,62.95000076293950,63.99800109863280,63421500.0,63.24399948120120
63.757999420166000,61.99399948120120,62.599998474121100,48209000.0,63.00199890136720
63.79999923706060,62.599998474121100,62.619998931884800,25335000.0,62.98400115966800
63.29600143432620,61.959999084472700,63.263999938964800,31919500.0,62.6619987487793
64.38800048828130,61.85200119018560,62.959999084472700,43935000.0,63.49399948120120
64.7020034790039,63.2239990234375,63.92399978637700,34717000.0,63.444000244140600
65.34400177001950,62.900001525878900,63.599998474121100,39704500.0,65.31600189208980
68.30000305175780,65.60399627685550,65.8280029296875,72336500.0,67.10800170898440
67.49199676513670,66.5,66.9000015258789,30346000.0,67.4280014038086
69.83799743652340,68.4000015258789,68.79000091552730,49933500.0,69.01799774169920
70.0739974975586,68.80799865722660,69.37999725341800,36797000.0,69.98600006103520
71.26599884033200,69.03600311279300,71.0,42100500.0,69.22200012207030
70.76799774169920,68.58200073242190,69.22200012207030,32324500.0,69.87000274658200
70.55999755859380,69.6719970703125,70.12799835205080,24045000.0,70.43399810791020
70.62999725341800,69.22000122070310,70.58399963378910,22002000.0,69.99800109863280
71.99800109863280,69.55999755859380,70.3499984741211,38624000.0,71.90399932861330
72.23999786376950,69.91400146484380,72.0,33625500.0,70.44400024414060
72.16799926757810,70.80000305175780,70.9020004272461,30550000.0,70.96600341796880
68.19999694824220,66.0,68.03199768066410,84353000.0,66.60800170898440
68.91400146484380,66.89199829101560,68.86399841308590,61697500.0,67.26799774169920
67.0999984741211,65.41999816894530,67.05400085449220,39737000.0,65.78399658203130
66.78600311279300,65.71399688720700,66.2239990234375,27778000.0,66.25800323486330
66.25199890136720,65.5,66.22200012207030,12328000.0,65.98799896240230
67.2760009765625,65.73799896240230,65.87999725341800,30372500.0,66.9739990234375
67.58200073242190,66.43800354003910,66.52400207519530,32868500.0,67.23999786376950
67.5719985961914,66.56999969482420,67.55000305175780,27665000.0,66.60600280761720
66.88400268554690,65.44999694824220,66.56600189208980,18623000.0,66.0739974975586
67.77200317382810,66.9540023803711,67.0,38062000.0,67.1780014038086
68.88999938964840,67.01599884033200,67.31800079345700,45115500.0,67.90599822998050
70.14600372314450,67.86199951171880,67.99199676513670,44141500.0,69.76799774169920
71.43800354003910,70.21800231933590,70.3759994506836,34489000.0,70.54000091552730
72.5479965209961,70.64600372314450,70.98400115966800,38819500.0,71.93599700927730
73.04199981689450,70.9280014038086,72.20999908447270,32854500.0,71.6780014038086
76.72200012207030,72.5,72.51000213623050,90871000.0,76.30000305175780
77.0999984741211,75.18000030517580,75.7979965209961,42484000.0,75.7979965209961
79.04399871826170,76.11599731445310,76.1259994506836,70605000.0,78.62999725341800
81.37000274658200,79.30000305175780,79.46399688720700,90535500.0,80.80799865722660
82.5999984741211,80.03800201416020,82.05799865722660,73763500.0,81.11799621582030
84.4020004272461,82.0,82.35600280761720,66598000.0,83.84400177001950
85.09400177001950,82.53800201416020,83.6719970703125,40273500.0,85.05000305175780
86.69599914550780,85.2699966430664,85.58200073242190,53169500.0,86.18800354003910
